# Filter 363: VIMOS U [added March 2013]
#  507 data points. Lines   3 to 509
   6.32274E+03   2.60524E-01
   6.32985E+03   2.60352E-01
   6.33697E+03   2.60136E-01
   6.34408E+03   2.59943E-01
   6.35119E+03   2.59740E-01
   6.35830E+03   2.59530E-01
   6.36541E+03   2.59345E-01
   6.37252E+03   2.59124E-01
   6.37963E+03   2.58899E-01
   6.38675E+03   2.58671E-01
   6.39386E+03   2.58475E-01
   6.40097E+03   2.58247E-01
   6.40808E+03   2.58053E-01
   6.41519E+03   2.57829E-01
   6.42230E+03   2.57642E-01
   6.42941E+03   2.57459E-01
   6.43653E+03   2.57283E-01
   6.44364E+03   2.57081E-01
   6.45075E+03   2.56918E-01
   6.45786E+03   2.56765E-01
   6.46497E+03   2.56620E-01
   6.47208E+03   2.56516E-01
   6.47920E+03   2.56391E-01
   6.48631E+03   2.56275E-01
   6.49342E+03   2.56202E-01
   6.50053E+03   2.56107E-01
   6.50764E+03   2.56023E-01
   6.51475E+03   2.55980E-01
   6.52186E+03   2.55947E-01
   6.52898E+03   2.55892E-01
   6.53609E+03   2.55876E-01
   6.54320E+03   2.55869E-01
   6.55031E+03   2.55869E-01
   6.55742E+03   2.55875E-01
   6.56453E+03   2.55885E-01
   6.57165E+03   2.55900E-01
   6.57876E+03   2.55917E-01
   6.58587E+03   2.55966E-01
   6.59298E+03   2.55984E-01
   6.60009E+03   2.56000E-01
   6.60720E+03   2.56044E-01
   6.61431E+03   2.56051E-01
   6.62143E+03   2.56083E-01
   6.62854E+03   2.56074E-01
   6.63565E+03   2.56087E-01
   6.64276E+03   2.56088E-01
   6.64987E+03   2.56076E-01
   6.65698E+03   2.56016E-01
   6.66409E+03   2.55970E-01
   6.67121E+03   2.55907E-01
   6.67832E+03   2.55823E-01
   6.68543E+03   2.55717E-01
   6.69254E+03   2.55589E-01
   6.69965E+03   2.55469E-01
   6.70676E+03   2.55292E-01
   6.71388E+03   2.55089E-01
   6.72099E+03   2.54861E-01
   6.72810E+03   2.54637E-01
   6.73521E+03   2.54355E-01
   6.74232E+03   2.54078E-01
   6.74943E+03   2.53742E-01
   6.75654E+03   2.53413E-01
   6.76366E+03   2.53057E-01
   6.77077E+03   2.52646E-01
   6.77788E+03   2.52244E-01
   6.78499E+03   2.51820E-01
   6.79210E+03   2.51346E-01
   6.79921E+03   2.50885E-01
   6.80633E+03   2.50409E-01
   6.81344E+03   2.49921E-01
   6.82055E+03   2.49423E-01
   6.82766E+03   2.48918E-01
