# microns              throughput              
  26325.173239999996   0.40810171490885655     
  26337.1829           0.40807913400135487     
  26349.192560000003   0.4084974618717905      
  26361.202220000003   0.408541015807221       
  26373.21188          0.4085535456987712      
  26385.22154          0.4085772357561338      
  26397.231200000002   0.40861786544573364     
  26409.24086          0.4086702353051528      
  26421.250519999998   0.40873418612972046     
  26433.26018          0.4088134760835923      
  26445.26984          0.4089062875346151      
  26457.2795           0.40901081226060726     
  26469.289159999997   0.40912727172335506     
  26481.29881          0.40925240649352335     
  26493.308470000004   0.4093857352578446      
  26505.318130000003   0.409267392233279       
  26517.32779          0.40913486225948237     
  26529.33745          0.4096378615564741      
  26541.347110000002   0.4097321291459184      
  26553.356770000002   0.40979203403641706     
  26565.36643          0.4098493533005636      
  26577.376089999998   0.40990646873753067     
  26589.38575          0.4099613616797315      
  26601.39541          0.40994558473895937     
  26613.405069999997   0.40943184632804247     
  26625.41473          0.409128493834489       
  26637.42439          0.40912717206040017     
  26649.43405          0.4091242822330625      
  26661.4437           0.40910045746579327     
  26673.45336          0.4090758978750804      
  26685.463020000003   0.4093077642584715      
  26697.47268          0.4094884372241419      
  26709.48234          0.4094824109685248      
  26721.492            0.4090006209099548      
  26733.50166          0.409000973809064       
  26745.511319999998   0.4090006320667433      
  26757.520979999998   0.40901146705893743     
  26769.530639999997   0.4090214139519033      
  26781.5403           0.40902052600197275     
  26793.549959999997   0.40901917187774134     
  26805.55962          0.40901201028608736     
  26817.56928          0.4090003509795467      
  26829.578940000003   0.40852166828650927     
  26841.58859          0.40846732178165956     
  26853.59825          0.4084274520091208      
  26865.60791          0.40863850458922635     
  26877.617570000002   0.4087900429966209      
  26889.62723          0.4087383788581014      
  26901.636889999998   0.40868042438196095     
  26913.646549999998   0.4085907594116198      
  26925.656210000005   0.4082379686721055      
  26937.665870000004   0.40795541731720164     
  26949.67553          0.40788956768391627     
  26961.68519          0.40783480514490766     
  26973.694850000003   0.4077910697878832      
  26985.704510000003   0.40776015473514937     
  26997.71417          0.40807591825137335     
  27009.72383          0.4082767868746212      
  27021.733479999995   0.4083316580604391      
  27033.74314          0.4082577762880886      
  27045.7528           0.4086964271224828      
  27057.76246          0.4088471057008895      
  27069.77212          0.40899731045697574     
  27081.78178          0.40914801025782466     
  27093.79144          0.40930040790900557     
  27105.8011           0.40944607368019265     
  27117.810760000004   0.40958779194729483     
  27129.82042          0.40972099769819126     
  27141.83008          0.40936806656822233     
  27153.83974          0.4094829727869619      
  27165.849400000003   0.40958432356409824     
  27177.85906          0.40967963557911413     
  27189.868710000002   0.4097632316164397      
  27201.878370000002   0.4098243781765697      
  27213.88803          0.41002582714910096     
  27225.89769          0.41032279536851046     
  27237.90735          0.40994778476584753     
  27249.91701          0.40983922496670055     
  27261.926669999997   0.40982747273625375     
  27273.93633          0.40980084591030885     
  27285.94599          0.409761744186823       
  27297.95565          0.4097210234470652      
  27309.965309999996   0.40967954401800755     
  27321.97497          0.40963517920987524     
  27333.98463          0.40939431662560777     
  27345.99429          0.40904993192937533     
  27358.003950000002   0.4089879974035241      
  27370.013600000002   0.40892445241147923     
  27382.02326          0.4088646563123858      
  27394.03292          0.40880778777073745     
  27406.042579999998   0.4090351149143827      
  27418.05224          0.4091623104136613      
  27430.0619           0.409114706699371       
  27442.07156          0.40898222960726194     
  27454.081219999996   0.408581594260302       
  27466.09088          0.4085735484264633      
  27478.10054          0.40857489068041947     
  27490.1102           0.4085932480962183      
  27502.119859999995   0.4085617874120613      
  27514.12952          0.40823843528813153     
  27526.139180000002   0.40764401595433564     
  27538.14884          0.40717726070736        
  27550.158489999998   0.4069136132907937      
  27562.16815          0.4065647085525883      
  27574.17781          0.4059692706638043      
  27586.187469999997   0.40576326127191964     
  27598.197129999997   0.4059556572544527      
  27610.20679          0.40589571031533733     
  27622.21645          0.40538143213118394     
  27634.226109999996   0.40561714114790814     
  27646.23577          0.4058159932624369      
  27658.245430000003   0.40603924682772163     
  27670.255090000002   0.40580448528376367     
  27682.264750000002   0.40607081319009797     
  27694.274409999998   0.4063551640624714      
  27706.28407          0.4063312406743069      
  27718.29373          0.4064275171903702      
  27730.303379999998   0.406714696212068       
  27742.313039999997   0.4070164435656247      
  27754.322699999997   0.40711824944342845     
  27766.332360000004   0.40716390414638115     
  27778.342020000004   0.4074855843061207      
  27790.35168          0.4082735049922064      
  27802.361340000003   0.40849166103619833     
  27814.371000000003   0.4084608339211252      
  27826.380660000003   0.40879471071124396     
  27838.39032          0.4091219326547467      
