# microns              throughput
  38104.72657          0.007675660203851528    
  38118.23889          0.00815608853794837     
  38131.7512           0.008671755537113803    
  38145.26351          0.009226059607254887    
  38158.77583          0.009822349836191705    
  38172.28814          0.010467378896775181    
  38185.80046          0.011170287806627453    
  38199.312770000004   0.011918459542571286    
  38212.82509          0.012726157076642045    
  38226.337400000004   0.013599350779733356    
  38239.849709999995   0.014544006630570058    
  38253.36203          0.015565996321254221    
  38266.87434          0.016671882309729335    
  38280.38666          0.017868793551669673    
  38293.89897          0.01916502339985942     
  38307.411290000004   0.020569890653426084    
  38320.9236           0.022092851229624993    
  38334.43592          0.023744419154984653    
  38347.94823          0.0255362158379928      
  38361.46054          0.027480402919657667    
  38374.972859999994   0.029590080067102495    
  38388.48517          0.03190944004567652     
  38401.99749          0.03440092694712224     
  38415.5098           0.0370963788115946      
  38429.02212          0.04001764786236284     
  38442.53443          0.04318123741424415     
  38456.04674          0.04660451567105081     
  38469.55906          0.050305911143388164    
  38483.07137          0.054303836271352615    
  38496.58369          0.05861681268498051     
  38510.096            0.06326272505969315     
  38523.60832          0.06826022189554053     
  38537.120630000005   0.07362768525024017     
  38550.63295          0.07938122417405694     
  38564.14526          0.08553508271286114     
  38577.65757          0.09218300505235597     
  38591.16989          0.09920320753206263     
  38604.6822           0.10662648636600779     
  38618.194520000005   0.11448202952819085     
  38631.706829999996   0.12276741556002431     
  38645.21915          0.13147683015143752     
  38658.731459999995   0.1406008816345033      
  38672.24377          0.15012427515606827     
  38685.75609          0.1600269084330322      
  38699.2684           0.17028609655944563     
  38712.78072          0.18086715486492105     
  38726.29303          0.19173615906485392     
  38739.80535          0.20285390923427576     
  38753.31766          0.21417550914100741     
  38766.82998          0.22565034585731975     
  38780.34229          0.23722952647661621     
  38793.8546           0.2488549542954379      
  38807.36692          0.26047410606156296     
  38820.87923          0.27203506044570347     
  38834.39155          0.2834826915322879      
  38847.90386          0.29476402762362974     
  38861.41618          0.30583276241238333     
  38874.92849          0.3166471401054834      
  38888.44081          0.32716471801236424     
  38901.95312          0.33735634197534503     
  38915.465430000004   0.3471927046009383      
  38928.97775          0.356650323586992       
  38942.49006          0.36571247141682806     
  38956.00238          0.3743716176995421      
  38969.51469          0.3826129227366505      
  38983.02701          0.3908845269750362      
  38996.53932          0.39830179638531904     
  39010.051629999994   0.40530542671787906     
  39023.56395          0.4119070777169914      
  39037.07626          0.41812432003129874     
  39050.588579999996   0.42397034634848185     
  39064.10089          0.4294568457787437      
  39077.613209999996   0.4346091574335229      
  39091.12552          0.439445122705859       
  39104.63784          0.4439794174541546      
  39118.15015          0.44823716892561505     
  39131.66246          0.4522256494461727      
  39145.17478          0.4562158278517109      
  39158.68709          0.4599501039790818      
  39172.19941          0.46321299455290527     
  39185.71172          0.46625796434500955     
  39199.22404          0.4690980631851546      
  39212.73635          0.4717507676751248      
  39226.24866          0.47422007912765274     
  39239.76098          0.4765165479869236      
  39253.273290000005   0.47865764925334564     
  39266.78561          0.48064666915430493     
  39280.29792          0.48248995651959237     
  39293.81024          0.48420104292380095     
  39307.32255          0.4857777287468674      
  39320.83487          0.4872262894538745      
  39334.34718          0.48856258980701417     
  39347.85949          0.4897926641461102      
  39361.37181          0.4909182761820282      
  39374.88412          0.49222641466330397     
  39388.396440000004   0.49346371108532394     
  39401.90875          0.4943347168073331      
  39415.421070000004   0.49519024513794485     
  39428.933379999995   0.49597828359911067     
  39442.44569          0.4966973852404012      
  39455.95801          0.49735476414703794     
  39469.47032          0.49795813747740697     
  39482.98264          0.4985088799137066      
  39496.49495          0.49900984238119317     
  39510.00727          0.49941141373558806     
  39523.51958000001    0.49975405298298603     
  39537.0319           0.5000574390834432      
  39550.54421          0.5003335507495041      
  39564.05652          0.5005835290609378      
  39577.56884          0.5008071528674847      
  39591.08115          0.5010121256660933      
  39604.59347          0.5012030392127035      
  39618.10578          0.5013791639655447      
  39631.6181           0.5015388838419103      
  39645.13041          0.5016899792143115      
  39658.64273          0.5018276641060747      
  39672.15504          0.5019534465930673      
  39685.66735          0.5020753248275104      
  39699.17967          0.5026998657173434      
  39712.691979999996   0.5028637767472715      
  39726.2043           0.5029811554606602      
  39739.71661          0.5030975726610221      
  39753.22893          0.5032090724791697      
  39766.74124          0.5033197647866057      
  39780.25355          0.5040118063933746      
  39793.76587          0.5041176632511419      
  39807.278179999994   0.5042152420939268      
  39820.790499999996   0.5043076619819876      
  39834.30281          0.504395916954992       
  39847.815129999995   0.5044811810631915      
  39861.32744          0.5045674123326792      
  39874.83976          0.5046525158673744      
  39888.35207          0.5047322697320482      
  39901.864380000006   0.5048148052985437      
  39915.3767           0.5048970937542527      
  39928.88901          0.5049753468847565      
  39942.40133          0.5050550058376561      
  39955.91364          0.505135429517704       
  39969.42596          0.5052124204810765      
  39982.93827          0.5052861444382353      
  39996.45058          0.5053617603818013      
  40009.9629           0.5054261936251196      
  40023.47521          0.5054835199974049      
  40036.98753          0.5055439356640322      
  40050.499840000004   0.505603118537719       
  40064.012160000006   0.5056598940644513      
  40077.52447          0.5057178882438016      
  40091.03679          0.5057786433491023      
  40104.5491           0.5058592053164637      
  40118.06141          0.5059850386827649      
  40131.573730000004   0.5061153633937607      
  40145.08604          0.5062421413141098      
  40158.598359999996   0.5063672284284744      
  40172.11067          0.5064933802919576      
  40185.62299          0.5069460281149301      
  40199.1353           0.5073221503136893      
  40212.64761          0.5079472777737917      
  40226.159929999994   0.5080096514429489      
  40239.67224          0.5080689699494859      
  40253.18456          0.5081309707040605      
  40266.69687          0.5081959065071574      
  40280.20919          0.5082603486502235      
  40293.72150000001    0.5083236222720788      
  40307.233819999994   0.5083886201962123      
  40320.74613          0.5084514853619961      
  40334.25844          0.5085098472771948      
  40347.77076          0.508570732069123       
  40361.283070000005   0.5086319146515483      
  40374.79538999999    0.5086912043413774      
